timestamp,ue_rate,pdu_active,throughput_mbps,cpu_percent,memory_percent
2026-01-01 21:54:30,0.783,11.6,95.72,47.32,54.45
2026-01-01 21:55:00,0.96,8.6,78.82,47.03,48.92
2026-01-01 21:55:30,0.82,11.2,87.23,39.22,55.4
2026-01-01 21:56:00,0.858,10.1,80.28,43.3,52.89
2026-01-01 21:56:30,0.791,9.6,78.44,43.71,51.05
2026-01-01 21:57:00,1.076,10.2,81.41,45.27,51.29
2026-01-01 21:57:30,0.974,11.2,84.22,41.75,53.39
2026-01-01 21:58:00,0.815,9.4,81.93,41.93,50.27
2026-01-01 21:58:30,0.896,9.4,78.51,45.98,50.41
2026-01-01 21:59:00,1.113,10.1,78.78,42.17,52.78
2026-01-01 21:59:30,0.511,10.0,80.17,38.99,53.47
2026-01-01 22:00:00,0.637,10.9,85.55,44.26,52.52
2026-01-01 22:00:30,0.804,11.3,85.99,46.0,54.69
2026-01-01 22:01:00,1.045,10.7,87.1,44.02,55.47
2026-01-01 22:01:30,0.804,10.2,85.83,41.11,50.19
2026-01-01 22:02:00,0.615,10.9,98.88,39.32,53.86
2026-01-01 22:02:30,1.032,12.0,95.27,47.87,52.64
2026-01-01 22:03:00,0.811,11.8,88.88,48.23,51.95
2026-01-01 22:03:30,0.808,10.1,76.1,44.92,49.81
2026-01-01 22:04:00,1.063,10.3,83.17,45.82,50.82
2026-01-01 22:04:30,0.913,9.8,72.15,44.6,50.64
2026-01-01 22:05:00,1.236,9.7,69.43,47.7,51.41
2026-01-01 22:05:30,0.966,11.5,92.37,43.16,54.87
2026-01-01 22:06:00,0.707,9.0,75.13,37.31,50.33
2026-01-01 22:06:30,0.726,10.5,85.05,44.73,51.52
2026-01-01 22:07:00,0.83,10.7,92.14,45.83,51.93
2026-01-01 22:07:30,0.883,9.2,75.72,40.17,49.2
2026-01-01 22:08:00,0.879,10.4,74.71,40.85,54.02
2026-01-01 22:08:30,0.981,9.7,82.18,47.7,52.73
2026-01-01 22:09:00,0.965,8.9,70.12,47.55,49.14
2026-01-01 22:09:30,1.004,10.4,86.18,45.5,51.68
2026-01-01 22:10:00,0.932,10.9,86.66,47.47,52.25
2026-01-01 22:10:30,0.939,10.0,77.6,48.5,50.13
2026-01-01 22:11:00,0.827,9.7,79.31,38.89,52.79
2026-01-01 22:11:30,0.697,10.9,80.9,43.02,55.92
2026-01-01 22:12:00,0.543,9.1,75.08,39.68,50.99
2026-01-01 22:12:30,0.721,10.1,84.29,45.38,52.38
2026-01-01 22:13:00,0.911,10.4,84.41,38.12,48.94
2026-01-01 22:13:30,0.834,11.3,84.34,42.9,52.38
2026-01-01 22:14:00,0.844,11.3,95.07,46.57,52.0
2026-01-01 22:14:30,0.806,9.5,79.03,36.97,51.91
2026-01-01 22:15:00,0.89,10.9,94.08,45.86,54.47
2026-01-01 22:15:30,0.676,11.9,95.08,47.08,54.04
2026-01-01 22:16:00,0.866,11.5,98.48,47.23,52.79
2026-01-01 22:16:30,0.883,9.9,79.44,38.55,49.63
2026-01-01 22:17:00,0.819,11.3,94.67,47.97,54.26
2026-01-01 22:17:30,0.844,10.2,79.99,42.99,51.95
2026-01-01 22:18:00,0.654,9.5,77.27,41.57,51.21
2026-01-01 22:18:30,0.641,10.5,98.27,41.99,53.01
2026-01-01 22:19:00,0.606,11.8,93.35,42.07,51.59
2026-01-01 22:19:30,0.816,10.0,88.8,40.16,51.8
2026-01-01 22:20:00,1.19,8.1,57.65,41.43,47.71
2026-01-01 22:20:30,0.891,10.5,81.93,47.27,53.81
2026-01-01 22:21:00,0.76,10.2,76.5,46.06,50.34
2026-01-01 22:21:30,0.859,10.0,80.84,45.01,49.84
2026-01-01 22:22:00,0.782,9.1,77.81,41.78,48.63
2026-01-01 22:22:30,0.893,10.5,84.64,47.5,55.26
2026-01-01 22:23:00,0.834,9.4,71.31,43.64,50.07
2026-01-01 22:23:30,0.755,11.0,97.75,47.94,56.1
2026-01-01 22:24:00,0.683,9.4,75.28,39.42,50.66
2026-01-01 22:24:30,0.69,9.1,65.15,44.09,51.71
2026-01-01 22:25:00,0.852,10.0,78.61,41.36,51.7
2026-01-01 22:25:30,1.108,10.9,81.24,44.12,53.34
2026-01-01 22:26:00,0.907,9.3,75.43,39.12,51.85
2026-01-01 22:26:30,0.749,11.0,90.91,45.11,52.93
2026-01-01 22:27:00,0.76,9.3,73.91,38.85,49.41
2026-01-01 22:27:30,0.632,8.9,75.13,40.31,46.72
2026-01-01 22:28:00,0.772,12.0,93.54,43.85,53.81
2026-01-01 22:28:30,0.825,8.6,73.37,39.24,47.55
2026-01-01 22:29:00,0.666,9.1,75.14,44.01,50.8
2026-01-01 22:29:30,0.488,10.0,79.1,39.86,53.57
2026-01-01 22:30:00,0.578,9.9,81.42,33.17,52.23
2026-01-01 22:30:30,0.921,10.0,84.5,45.19,51.28
2026-01-01 22:31:00,0.731,9.9,89.32,42.01,50.8
2026-01-01 22:31:30,0.827,9.4,65.16,43.84,51.56
2026-01-01 22:32:00,0.901,10.9,92.19,46.7,53.86
2026-01-01 22:32:30,0.701,10.8,90.26,47.69,53.2
2026-01-01 22:33:00,0.682,8.5,70.26,39.77,52.03
2026-01-01 22:33:30,0.753,10.5,84.5,42.5,51.64
2026-01-01 22:34:00,0.936,8.9,70.99,41.74,49.96
2026-01-01 22:34:30,0.858,11.2,87.06,46.79,52.95
2026-01-01 22:35:00,0.996,12.2,99.97,42.7,52.6
2026-01-01 22:35:30,0.741,10.1,80.13,44.23,52.44
2026-01-01 22:36:00,1.167,8.4,59.75,43.75,49.85
2026-01-01 22:36:30,0.824,12.5,99.24,48.16,56.15
2026-01-01 22:37:00,0.492,10.9,90.58,42.41,54.46
2026-01-01 22:37:30,0.713,11.8,90.53,41.95,54.09
2026-01-01 22:38:00,0.881,10.2,88.76,46.23,49.87
2026-01-01 22:38:30,0.852,10.8,89.64,41.91,54.53
2026-01-01 22:39:00,0.657,10.7,80.0,43.51,54.35
2026-01-01 22:39:30,0.893,10.9,93.22,50.28,53.07
2026-01-01 22:40:00,0.709,9.1,72.69,49.23,50.05
2026-01-01 22:40:30,0.71,9.1,84.79,43.64,49.41
2026-01-01 22:41:00,0.712,11.0,88.52,46.09,53.73
2026-01-01 22:41:30,0.912,10.5,84.36,49.9,54.28
2026-01-01 22:42:00,0.796,10.1,87.89,41.41,53.48
2026-01-01 22:42:30,0.833,9.1,76.16,45.75,50.63
2026-01-01 22:43:00,0.74,9.2,69.99,41.47,53.17
2026-01-01 22:43:30,0.661,10.6,79.65,42.54,53.02
2026-01-01 22:44:00,0.536,9.2,69.93,43.82,50.05
2026-01-01 22:44:30,0.569,9.3,72.49,41.25,50.52
2026-01-01 22:45:00,0.729,8.7,67.0,33.13,50.14
2026-01-01 22:45:30,0.887,10.1,74.98,40.29,51.86
2026-01-01 22:46:00,0.787,11.2,92.14,44.48,53.98
2026-01-01 22:46:30,0.761,7.7,58.94,38.63,48.12
2026-01-01 22:47:00,0.528,7.6,59.63,40.29,50.66
2026-01-01 22:47:30,0.666,9.1,71.59,39.48,52.27
2026-01-01 22:48:00,0.722,8.2,67.87,41.41,50.57
2026-01-01 22:48:30,0.607,10.3,82.88,41.96,52.44
2026-01-01 22:49:00,0.822,10.3,88.13,50.59,52.51
2026-01-01 22:49:30,0.864,9.9,75.47,43.76,49.68
2026-01-01 22:50:00,0.682,9.1,82.93,42.06,51.13
2026-01-01 22:50:30,0.588,10.1,86.67,44.84,53.82
2026-01-01 22:51:00,0.686,10.9,85.34,44.45,52.93
2026-01-01 22:51:30,0.717,7.8,48.38,38.07,47.42
2026-01-01 22:52:00,0.612,9.1,73.2,44.85,47.94
2026-01-01 22:52:30,0.708,9.0,79.62,38.43,52.45
2026-01-01 22:53:00,0.685,10.0,76.64,44.85,51.75
2026-01-01 22:53:30,0.701,9.9,76.92,38.59,49.93
2026-01-01 22:54:00,0.609,8.3,67.4,43.56,47.07
2026-01-01 22:54:30,0.808,10.0,80.27,34.54,51.55
2026-01-01 22:55:00,0.815,8.9,67.13,39.14,52.0
2026-01-01 22:55:30,0.992,10.5,82.73,46.58,51.39
2026-01-01 22:56:00,0.675,8.1,64.98,36.76,52.42
2026-01-01 22:56:30,0.622,9.6,80.45,42.12,52.48
2026-01-01 22:57:00,0.699,9.9,82.08,44.0,51.43
2026-01-01 22:57:30,0.836,7.9,58.03,38.42,51.52
2026-01-01 22:58:00,0.935,10.6,81.08,44.02,51.02
2026-01-01 22:58:30,0.589,9.2,63.92,36.84,53.15
2026-01-01 22:59:00,0.776,9.0,62.8,42.87,50.71
2026-01-01 22:59:30,0.575,9.9,75.01,41.38,50.68
2026-01-01 23:00:00,0.772,9.9,87.43,41.22,52.45
2026-01-01 23:00:30,0.631,8.9,73.81,38.37,51.29
2026-01-01 23:01:00,0.785,8.7,69.51,40.35,51.19
2026-01-01 23:01:30,0.758,8.9,73.74,43.53,52.38
2026-01-01 23:02:00,0.647,9.4,67.39,40.92,49.67
2026-01-01 23:02:30,0.522,9.6,73.73,38.82,49.46
2026-01-01 23:03:00,0.538,10.1,79.27,38.59,51.79
2026-01-01 23:03:30,0.624,9.1,72.49,40.82,52.05
2026-01-01 23:04:00,0.645,9.0,76.77,36.94,49.61
2026-01-01 23:04:30,0.536,9.4,81.51,38.64,50.31
2026-01-01 23:05:00,0.462,8.6,60.53,41.06,50.55
2026-01-01 23:05:30,0.776,6.8,52.75,40.45,48.1
2026-01-01 23:06:00,0.927,10.1,83.81,42.63,52.42
2026-01-01 23:06:30,0.551,10.0,76.17,40.11,53.93
2026-01-01 23:07:00,0.663,11.4,93.35,40.61,55.03
2026-01-01 23:07:30,0.831,9.8,82.14,46.12,52.87
2026-01-01 23:08:00,0.887,10.9,79.63,50.54,54.49
2026-01-01 23:08:30,0.586,7.4,62.14,39.97,48.78
2026-01-01 23:09:00,0.864,9.3,80.1,38.87,53.2
2026-01-01 23:09:30,0.792,8.8,74.43,38.12,49.74
2026-01-01 23:10:00,0.419,10.4,85.28,38.46,49.46
2026-01-01 23:10:30,0.523,8.8,71.21,36.55,52.5
2026-01-01 23:11:00,1.044,9.6,82.56,45.12,51.18
2026-01-01 23:11:30,0.527,8.8,65.59,35.17,49.76
2026-01-01 23:12:00,0.796,9.7,83.57,45.23,53.36
2026-01-01 23:12:30,0.548,9.2,66.68,37.41,50.77
2026-01-01 23:13:00,0.747,8.5,64.95,39.65,49.57
2026-01-01 23:13:30,0.606,8.5,71.46,39.86,49.74
2026-01-01 23:14:00,0.717,8.5,62.68,43.13,50.69
2026-01-01 23:14:30,0.872,8.7,71.99,47.38,52.33
2026-01-01 23:15:00,0.604,8.4,70.93,37.47,50.2
2026-01-01 23:15:30,0.366,10.8,93.85,35.63,52.42
2026-01-01 23:16:00,0.471,9.9,77.15,42.31,53.24
2026-01-01 23:16:30,0.829,8.5,67.83,43.54,51.3
2026-01-01 23:17:00,0.788,10.1,82.15,43.63,51.27
2026-01-01 23:17:30,0.93,7.5,59.48,39.47,50.04
2026-01-01 23:18:00,0.633,8.0,64.42,38.57,49.31
2026-01-01 23:18:30,0.745,9.2,77.92,37.65,50.57
2026-01-01 23:19:00,0.686,10.9,84.23,42.91,53.29
2026-01-01 23:19:30,0.773,8.6,67.72,43.42,48.19
2026-01-01 23:20:00,0.672,9.3,73.08,33.89,51.81
2026-01-01 23:20:30,0.562,9.5,74.56,41.14,50.32
2026-01-01 23:21:00,0.655,10.3,79.58,44.77,54.2
2026-01-01 23:21:30,0.434,8.9,73.55,39.33,52.11
2026-01-01 23:22:00,0.668,9.9,83.65,44.27,50.93
2026-01-01 23:22:30,0.809,9.2,75.84,44.25,52.68
2026-01-01 23:23:00,0.842,8.8,70.16,40.14,51.32
2026-01-01 23:23:30,0.749,7.6,59.59,38.14,49.03
2026-01-01 23:24:00,0.557,9.7,72.31,40.78,54.47
2026-01-01 23:24:30,0.818,7.5,59.38,41.84,49.31
2026-01-01 23:25:00,0.465,7.7,56.99,35.62,51.93
2026-01-01 23:25:30,0.548,10.3,80.61,39.42,54.58
2026-01-01 23:26:00,0.776,8.5,72.01,34.01,47.9
2026-01-01 23:26:30,0.557,8.0,67.26,39.72,50.31
2026-01-01 23:27:00,0.677,9.7,74.4,40.64,51.41
2026-01-01 23:27:30,0.808,6.8,45.44,39.72,49.09
2026-01-01 23:28:00,0.718,8.7,75.43,38.52,51.39
2026-01-01 23:28:30,0.531,10.0,81.99,36.92,51.75
2026-01-01 23:29:00,0.46,9.3,73.21,38.85,53.09
2026-01-01 23:29:30,0.707,8.4,59.95,39.5,49.24
2026-01-01 23:30:00,0.644,10.2,83.19,41.35,51.16
2026-01-01 23:30:30,0.457,10.3,84.1,41.29,51.92
2026-01-01 23:31:00,0.32,8.1,68.82,32.83,51.07
2026-01-01 23:31:30,0.859,8.2,61.12,42.65,50.25
2026-01-01 23:32:00,0.774,8.3,65.61,45.35,50.04
2026-01-01 23:32:30,0.5,10.0,75.69,39.22,51.84
2026-01-01 23:33:00,0.43,5.8,41.7,29.71,45.99
2026-01-01 23:33:30,0.549,8.9,59.45,37.6,48.77
2026-01-01 23:34:00,0.537,9.4,72.98,37.59,50.81
2026-01-01 23:34:30,0.502,8.4,72.21,38.2,51.82
2026-01-01 23:35:00,0.529,10.9,86.59,44.14,53.59
2026-01-01 23:35:30,0.82,8.4,65.61,41.02,50.64
2026-01-01 23:36:00,0.461,9.1,64.68,37.31,49.8
2026-01-01 23:36:30,0.707,9.9,69.3,42.02,53.05
2026-01-01 23:37:00,0.576,8.1,60.97,39.91,49.21
2026-01-01 23:37:30,0.734,10.3,84.61,48.14,54.47
2026-01-01 23:38:00,0.456,8.2,76.71,40.62,48.47
2026-01-01 23:38:30,0.705,10.4,85.34,41.92,50.4
2026-01-01 23:39:00,0.706,7.9,65.89,33.76,49.93
2026-01-01 23:39:30,0.652,10.2,73.74,40.08,54.83
2026-01-01 23:40:00,0.576,8.9,72.51,46.79,49.34
2026-01-01 23:40:30,0.461,8.4,69.73,35.73,49.26
2026-01-01 23:41:00,0.443,10.4,84.84,37.77,54.15
2026-01-01 23:41:30,0.362,6.9,53.67,35.31,47.66
2026-01-01 23:42:00,0.62,7.6,62.35,38.69,49.43
2026-01-01 23:42:30,0.419,9.6,79.88,35.73,50.81
2026-01-01 23:43:00,0.678,9.0,76.4,39.39,49.82
2026-01-01 23:43:30,0.693,9.4,75.83,41.96,48.0
2026-01-01 23:44:00,0.361,8.5,65.08,36.41,49.08
2026-01-01 23:44:30,0.962,9.0,79.58,41.32,51.34
2026-01-01 23:45:00,0.754,8.5,67.57,38.71,47.22
2026-01-01 23:45:30,0.753,10.2,77.7,40.75,54.14
2026-01-01 23:46:00,0.64,8.8,73.36,39.98,52.61
2026-01-01 23:46:30,0.475,10.7,93.02,39.57,50.55
2026-01-01 23:47:00,0.762,8.7,74.42,43.98,49.48
2026-01-01 23:47:30,0.429,8.1,69.81,35.68,47.91
2026-01-01 23:48:00,0.644,9.1,69.69,41.61,49.77
2026-01-01 23:48:30,0.523,7.0,57.15,40.27,50.5
2026-01-01 23:49:00,0.495,9.5,69.66,42.63,50.29
2026-01-01 23:49:30,0.814,9.1,66.4,37.62,50.33
2026-01-01 23:50:00,0.7,7.2,62.78,38.14,48.46
2026-01-01 23:50:30,0.64,9.7,74.45,36.84,51.97
2026-01-01 23:51:00,0.46,8.2,65.66,35.89,47.77
2026-01-01 23:51:30,0.375,7.3,56.92,35.63,51.07
2026-01-01 23:52:00,0.909,7.2,57.83,34.03,47.98
2026-01-01 23:52:30,0.506,7.5,60.03,37.88,50.13
2026-01-01 23:53:00,0.463,7.9,67.32,35.81,51.26
2026-01-01 23:53:30,0.621,10.3,76.83,41.66,53.48
2026-01-01 23:54:00,0.362,8.4,67.15,38.32,48.78
2026-01-01 23:54:30,0.46,8.1,62.76,34.53,49.94
2026-01-01 23:55:00,0.481,8.3,63.68,38.87,49.87
2026-01-01 23:55:30,0.628,9.7,87.34,45.5,51.04
2026-01-01 23:56:00,0.43,7.7,65.7,37.94,51.19
2026-01-01 23:56:30,0.523,8.9,69.08,38.76,49.64
2026-01-01 23:57:00,0.756,8.0,66.28,42.52,47.66
2026-01-01 23:57:30,0.65,7.6,63.95,41.34,46.71
2026-01-01 23:58:00,0.654,9.3,75.01,42.05,50.38
2026-01-01 23:58:30,0.667,8.9,65.39,39.73,50.67
2026-01-01 23:59:00,0.58,8.8,61.24,42.13,51.81
2026-01-01 23:59:30,0.542,8.1,62.51,41.81,49.37
2026-01-02 00:00:00,0.527,10.0,82.78,40.15,53.36
2026-01-02 00:00:30,0.519,9.6,75.5,37.67,50.69
2026-01-02 00:01:00,0.751,9.3,75.01,39.25,52.26
2026-01-02 00:01:30,0.646,8.6,66.53,37.51,49.7
2026-01-02 00:02:00,0.689,8.4,72.11,40.51,49.12
2026-01-02 00:02:30,0.671,8.4,69.41,38.06,51.27
2026-01-02 00:03:00,0.581,10.6,81.9,37.99,52.41
2026-01-02 00:03:30,0.653,8.2,69.11,36.83,51.91
2026-01-02 00:04:00,0.719,9.1,74.8,40.16,52.4
2026-01-02 00:04:30,0.534,8.4,55.91,39.22,50.5
2026-01-02 00:05:00,0.732,7.2,64.96,32.84,49.04
2026-01-02 00:05:30,0.835,7.8,60.73,39.54,48.13
2026-01-02 00:06:00,0.526,7.4,58.15,36.77,49.74
2026-01-02 00:06:30,0.612,10.3,90.59,42.91,49.75
2026-01-02 00:07:00,0.587,7.1,54.07,41.62,46.82
2026-01-02 00:07:30,0.744,8.4,69.58,37.97,50.0
2026-01-02 00:08:00,0.758,8.5,65.57,39.5,49.51
2026-01-02 00:08:30,0.648,8.9,70.83,40.7,50.36
2026-01-02 00:09:00,0.522,7.7,56.16,41.63,52.48
2026-01-02 00:09:30,0.834,9.8,82.91,39.96,49.07
2026-01-02 00:10:00,0.57,8.9,82.6,38.07,48.37
2026-01-02 00:10:30,0.464,7.3,62.49,37.23,47.57
2026-01-02 00:11:00,0.584,8.1,62.6,38.35,49.64
2026-01-02 00:11:30,0.767,9.6,74.73,46.17,52.73
2026-01-02 00:12:00,0.622,8.8,68.88,44.17,49.93
2026-01-02 00:12:30,0.331,8.3,67.84,38.53,50.09
2026-01-02 00:13:00,0.336,8.8,73.17,37.45,50.33
2026-01-02 00:13:30,0.604,8.0,66.76,39.11,49.9
2026-01-02 00:14:00,0.276,8.3,59.62,35.69,51.92
2026-01-02 00:14:30,0.54,7.0,50.65,36.94,46.33
2026-01-02 00:15:00,0.499,8.5,63.16,35.91,50.01
2026-01-02 00:15:30,0.845,7.0,52.54,38.75,50.1
2026-01-02 00:16:00,0.729,8.4,66.25,36.54,51.13
2026-01-02 00:16:30,0.473,8.8,72.94,42.83,50.18
2026-01-02 00:17:00,0.384,7.9,70.24,30.52,49.23
2026-01-02 00:17:30,0.656,8.7,63.2,42.92,50.35
2026-01-02 00:18:00,0.679,5.9,43.89,35.01,46.78
2026-01-02 00:18:30,0.65,8.7,78.92,35.13,48.76
2026-01-02 00:19:00,0.81,9.1,79.32,38.79,53.41
2026-01-02 00:19:30,0.815,8.0,61.45,44.89,47.62
2026-01-02 00:20:00,0.558,8.3,57.93,35.1,49.31
2026-01-02 00:20:30,0.563,10.2,74.69,37.26,52.6
2026-01-02 00:21:00,0.681,10.1,73.26,42.01,47.93
2026-01-02 00:21:30,0.428,10.4,84.28,41.65,53.0
2026-01-02 00:22:00,0.668,9.7,75.57,40.24,51.34
2026-01-02 00:22:30,0.674,8.7,66.81,38.84,49.93
2026-01-02 00:23:00,0.233,8.2,61.71,30.52,49.26
2026-01-02 00:23:30,0.63,9.2,63.37,36.39,54.76
2026-01-02 00:24:00,0.958,8.8,74.92,44.23,49.91
2026-01-02 00:24:30,0.535,8.0,61.05,39.68,47.45
2026-01-02 00:25:00,0.589,7.9,54.58,37.29,47.55
2026-01-02 00:25:30,0.607,9.0,68.74,32.09,52.27
2026-01-02 00:26:00,0.376,8.5,77.16,37.59,51.21
2026-01-02 00:26:30,0.599,6.3,57.88,34.08,48.1
2026-01-02 00:27:00,0.55,9.9,80.79,36.51,52.23
2026-01-02 00:27:30,0.385,7.4,59.11,33.37,50.09
2026-01-02 00:28:00,0.547,8.1,62.38,41.52,51.0
2026-01-02 00:28:30,0.353,6.9,70.03,33.16,48.76
2026-01-02 00:29:00,0.658,7.3,61.06,37.2,48.51
2026-01-02 00:29:30,0.658,8.3,59.37,47.0,51.09
2026-01-02 00:30:00,0.52,10.0,76.54,39.82,52.78
2026-01-02 00:30:30,0.48,7.9,66.97,32.86,51.99
2026-01-02 00:31:00,0.588,7.1,60.26,37.56,49.66
2026-01-02 00:31:30,0.4,8.2,72.91,41.49,49.47
2026-01-02 00:32:00,0.572,9.1,76.61,40.33,48.61
2026-01-02 00:32:30,0.603,9.5,70.85,38.9,52.87
2026-01-02 00:33:00,0.82,8.6,62.14,42.05,49.03
2026-01-02 00:33:30,0.623,10.2,86.68,45.92,53.2
2026-01-02 00:34:00,0.526,8.9,60.58,40.99,50.7
2026-01-02 00:34:30,0.371,9.2,71.26,38.42,50.74
2026-01-02 00:35:00,0.433,5.7,46.13,30.08,45.88
2026-01-02 00:35:30,0.576,7.4,56.04,35.6,48.19
2026-01-02 00:36:00,0.517,9.3,69.59,37.96,50.94
2026-01-02 00:36:30,0.353,9.4,81.77,38.95,48.84
2026-01-02 00:37:00,0.595,9.7,67.37,44.14,49.98
2026-01-02 00:37:30,0.457,8.8,70.8,38.71,51.25
2026-01-02 00:38:00,0.289,9.4,72.7,37.01,49.62
2026-01-02 00:38:30,0.616,8.5,68.08,39.74,49.25
2026-01-02 00:39:00,0.435,7.4,59.61,37.24,48.05
2026-01-02 00:39:30,0.657,6.9,44.84,33.79,48.95
2026-01-02 00:40:00,0.581,8.9,71.84,40.14,48.41
2026-01-02 00:40:30,0.555,10.0,82.41,37.81,52.1
2026-01-02 00:41:00,0.437,8.1,65.04,41.27,52.2
2026-01-02 00:41:30,0.524,8.6,72.51,38.9,50.38
2026-01-02 00:42:00,0.552,7.4,58.25,34.32,48.88
2026-01-02 00:42:30,0.505,9.9,84.61,39.3,49.92
2026-01-02 00:43:00,0.562,8.4,66.55,40.15,52.38
2026-01-02 00:43:30,0.579,7.4,68.32,38.14,50.8
2026-01-02 00:44:00,0.845,7.4,65.7,41.99,50.28
2026-01-02 00:44:30,0.607,7.7,63.32,40.07,50.68
2026-01-02 00:45:00,0.427,8.5,75.05,41.37,51.99
2026-01-02 00:45:30,0.442,7.9,58.08,39.81,49.68
2026-01-02 00:46:00,0.521,7.2,64.03,34.77,49.59
2026-01-02 00:46:30,0.393,8.5,58.23,35.68,53.0
2026-01-02 00:47:00,0.74,9.9,70.67,41.74,50.38
2026-01-02 00:47:30,0.502,9.6,74.04,40.58,51.09
2026-01-02 00:48:00,0.514,8.9,69.63,37.93,49.93
2026-01-02 00:48:30,0.689,8.5,59.75,42.75,51.57
2026-01-02 00:49:00,0.394,8.2,58.67,39.92,48.44
2026-01-02 00:49:30,0.489,9.2,68.02,41.37,50.52
2026-01-02 00:50:00,0.69,7.2,63.62,37.18,49.16
2026-01-02 00:50:30,0.393,10.1,80.74,38.76,55.26
2026-01-02 00:51:00,0.641,5.9,49.68,31.58,45.47
2026-01-02 00:51:30,0.689,7.8,60.22,39.06,48.19
2026-01-02 00:52:00,0.766,10.4,78.81,42.75,50.07
2026-01-02 00:52:30,0.693,7.0,58.32,41.3,45.31
2026-01-02 00:53:00,0.543,7.3,61.66,33.38,51.63
2026-01-02 00:53:30,0.377,7.9,60.24,34.31,52.36
2026-01-02 00:54:00,0.652,8.2,53.62,39.96,52.59
2026-01-02 00:54:30,0.602,7.4,61.37,40.05,50.78
2026-01-02 00:55:00,0.562,8.8,59.01,40.2,51.98
2026-01-02 00:55:30,0.632,9.3,75.52,39.44,50.83
2026-01-02 00:56:00,0.585,7.9,61.9,35.32,51.8
2026-01-02 00:56:30,0.561,7.5,57.49,38.87,48.99
2026-01-02 00:57:00,0.664,6.2,56.51,40.57,46.19
2026-01-02 00:57:30,0.723,9.6,78.19,43.45,50.81
2026-01-02 00:58:00,0.699,8.7,60.07,40.65,52.94
2026-01-02 00:58:30,0.41,8.5,65.03,40.78,51.4
2026-01-02 00:59:00,0.182,8.2,57.46,28.57,49.59
2026-01-02 00:59:30,0.408,7.7,57.33,35.19,48.59
2026-01-02 01:00:00,0.705,8.0,67.4,43.1,48.22
2026-01-02 01:00:30,0.571,7.8,60.42,40.55,49.92
2026-01-02 01:01:00,0.533,7.1,62.05,35.23,47.71
2026-01-02 01:01:30,0.504,8.4,71.47,32.49,51.77
2026-01-02 01:02:00,0.594,9.3,81.64,43.96,52.84
2026-01-02 01:02:30,0.68,7.2,55.57,42.5,48.0
2026-01-02 01:03:00,0.253,6.2,41.48,31.49,46.95
2026-01-02 01:03:30,0.685,8.3,62.05,38.56,48.81
2026-01-02 01:04:00,0.466,8.0,74.79,40.98,50.28
2026-01-02 01:04:30,0.427,8.6,65.91,30.2,52.74
2026-01-02 01:05:00,0.486,8.0,65.98,38.06,51.74
2026-01-02 01:05:30,0.474,6.3,52.05,37.82,46.98
2026-01-02 01:06:00,0.462,7.3,62.29,34.07,47.96
2026-01-02 01:06:30,0.45,6.3,47.29,41.12,45.85
2026-01-02 01:07:00,0.765,7.1,60.15,36.22,47.82
2026-01-02 01:07:30,0.589,8.9,78.63,38.44,50.97
2026-01-02 01:08:00,0.5,8.3,72.27,33.66,50.64
2026-01-02 01:08:30,0.608,9.2,72.35,35.22,52.42
2026-01-02 01:09:00,0.494,8.5,62.31,40.49,51.32
2026-01-02 01:09:30,0.736,8.7,66.84,42.29,51.64
2026-01-02 01:10:00,0.675,8.2,53.6,35.75,51.5
2026-01-02 01:10:30,0.554,9.2,73.01,38.42,51.23
2026-01-02 01:11:00,0.742,8.4,71.93,41.72,49.44
2026-01-02 01:11:30,0.531,9.8,76.08,44.41,51.85
2026-01-02 01:12:00,0.218,8.6,71.04,35.01,47.63
2026-01-02 01:12:30,0.459,9.0,76.35,37.32,49.93
2026-01-02 01:13:00,0.868,6.2,53.32,38.9,46.01
2026-01-02 01:13:30,0.309,8.2,73.85,36.88,48.76
2026-01-02 01:14:00,0.388,8.1,59.91,35.14,50.13
2026-01-02 01:14:30,0.546,7.7,61.31,34.96,48.93
2026-01-02 01:15:00,0.51,7.1,64.18,35.05,48.78
2026-01-02 01:15:30,0.782,8.0,63.27,46.77,49.35
2026-01-02 01:16:00,0.525,8.3,64.74,36.38,51.09
2026-01-02 01:16:30,0.612,8.7,72.59,35.26,48.5
2026-01-02 01:17:00,0.491,7.0,48.36,34.78,47.91
2026-01-02 01:17:30,0.557,9.0,73.41,38.41,53.68
2026-01-02 01:18:00,0.336,9.0,79.34,37.07,53.06
2026-01-02 01:18:30,0.375,9.0,64.1,34.15,52.23
2026-01-02 01:19:00,0.346,8.8,68.3,44.25,50.02
2026-01-02 01:19:30,0.794,9.9,84.96,40.39,50.9
2026-01-02 01:20:00,0.77,6.7,65.85,36.29,47.43
2026-01-02 01:20:30,0.411,10.2,84.72,39.76,53.84
2026-01-02 01:21:00,0.597,9.8,78.98,45.82,53.42
2026-01-02 01:21:30,0.711,6.3,52.95,39.93,46.94
2026-01-02 01:22:00,0.429,8.1,65.84,30.9,50.15
2026-01-02 01:22:30,0.311,7.6,60.42,39.04,49.72
2026-01-02 01:23:00,0.356,7.6,55.73,34.01,49.63
2026-01-02 01:23:30,0.533,7.1,51.68,34.86,48.65
2026-01-02 01:24:00,0.515,8.3,55.37,40.28,51.66
2026-01-02 01:24:30,0.326,6.7,58.59,32.43,45.07
2026-01-02 01:25:00,0.504,7.9,60.64,38.23,49.85
2026-01-02 01:25:30,0.261,8.9,70.19,37.65,50.1
